CL,ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
CL04,X04286,0.20595161993536593,0.4174286436715698,0.7906036050637669,0.8945913537387766,0.19590179905791005,0.9227252919118325,0.748442142822469,0.16455223539104422,0.03187062738187555,0.7466789142232907,0.5561076156301759,0.11338827839015936,0.38140917155773413,0.13761852978604558,0.7579930484082426,0.19331587681492274
CL01,X04287,0.878707773197995,0.5650021802077889,0.2449278741598549,1.0130244518837783,0.8612576917578818,0.5718822691878406,0.7151384542540706,0.37288176485782976,0.29267862388131666,0.5517522822821026,0.21117240761601186,0.5199137751183412,0.9491922969638489,-0.06286925497599552,0.8971725480964675,0.3051946792238822
CL06,X04288,0.9353202363308907,0.8478639566062225,0.49177359856603653,0.7602545777891184,0.4205420082543647,0.9615115708595047,0.7579041081836678,0.3179601678932209,0.12671366494350875,0.08630851232920192,-0.027431446868488946,0.051708280323401995,0.32176294845890935,0.5790165714794255,0.03304566873324301,0.7148534344582564
CL02,X04289,1.033376150643973,0.8288755851919999,0.21761987112636777,0.5815779200292427,0.8069086733499193,0.9088105681284128,0.38826932677137943,0.2247251979054172,0.7580154558070666,0.30108598297435873,0.8128144762876991,0.9558921134659476,0.0861989073999881,0.06579699247456557,0.5578816848074479,0.18504036259325238
CL04,X04290,0.1606250345188827,0.31612379118006795,0.8699791642275945,1.0141162681739997,0.19206777248190926,1.0945724935796959,0.6943312180014172,0.20953985932785085,0.05403058019520446,0.8004384819157672,0.6736580517112237,0.09412397885751561,0.4221864289961943,0.11652059558050248,0.6959504307416096,0.21843577007247839
CL08,X04291,0.8669980132984889,0.7167840498755692,0.7728031471833967,0.5662974087751689,0.1954180899073369,0.014564058976203498,0.8504513767728785,0.9090865571736872,0.7493779595737122,0.7313617880616149,0.5786820989769026,0.4513207392050877,0.191174945838125,0.640934498330204,0.3095604707266489,0.4020735171014329
CL08,X04292,0.8549566663058391,0.67983350698323,0.7172619355466431,0.4417781755753414,0.2753558279987641,0.041799727732183774,0.7733890490272564,0.9202358507613896,0.609756642028733,0.7502929690718173,0.5879646541693367,0.45756850008477484,0.11605066981911322,0.5445301408036195,0.20296385790265764,0.4705978038932592
CL02,X04293,0.9684153507395227,0.7102097014399353,0.30887928248249386,0.4657972600451724,0.7206563333481253,0.9344006792610785,0.46192202334883986,0.20595461949174246,0.6933157888601783,0.3120282943512269,0.8531349987272517,0.9248879775599517,0.2261165143487192,0.1215914101106667,0.3795599057552392,0.13352295182108379
CL08,X04294,0.893600922174252,0.734487115231172,0.7968352431187163,0.3494692483346219,0.2196790605569113,0.13742833505404312,0.8317127119494577,0.863477034004201,0.6512685328450613,0.7122205950108556,0.6146188166337917,0.393887604457454,0.1747733867124011,0.5449114804120488,0.3121294225861899,0.4257096623789952
CL06,X04295,0.9083709235840286,0.8328161477111524,0.408726414717005,0.7473446178766014,0.45853190409993183,0.9137448892120843,0.7025818867727899,0.3593615461750291,-0.0026337838340415587,0.09738102482917746,0.09069108959425501,0.02013197993046557,0.19556495366179533,0.46456069719921866,0.08311889885308149,0.6530265375436015
CL01,X04296,0.8202779102809858,0.44713329114130984,0.419628521318578,0.8860887128174009,0.8717975468795865,0.4848232467910869,0.5767421299381857,0.33614178229915503,0.290989008945515,0.4109819393826447,0.15248904711998823,0.40905292903952295,0.9265870141009995,-0.014130696342084068,0.8934101617515097,0.2681837206600686
CL03,X04297,0.7068909954773321,0.3466956883828069,0.8898622271798086,0.39909715176176463,0.6807862578208317,0.07938303889748893,1.0219583772368717,0.5144180122520454,0.6392557568009948,0.20861923500776036,0.4875449135313096,0.23621781792523314,0.11172157732891923,0.1473435416500732,0.7228325381598362,0.11621146664932643
CL05,X04298,0.5043124437023037,0.09711103759392298,0.37912393931472793,0.7637985038121397,0.6996829890687536,0.04489376633403761,0.7683472729695946,0.4333409881263464,0.23706151722405294,0.73857374768276,0.8497125127891939,0.9744581472151675,0.8192647562961255,0.8627663064388852,0.1550178008926203,0.9002234394460804
CL04,X04299,0.17528409807523446,0.3557792281412709,0.7354450315082011,1.0135064902636854,0.19634268734562743,1.074997589791269,0.7500742257469202,0.13484974898707464,0.06441836994744272,0.7929182898823417,0.5533171622817197,0.1389677699268404,0.3514960068250294,0.1603944238733817,0.7526298181616279,0.1861025065438597
CL05,X04300,0.5962180621134234,0.04579516849999431,0.4404637656717937,0.7741323839869058,0.8422295929234422,-0.017255557106639945,0.8367629659606078,0.32214742039234234,0.2352727652584603,0.7808668520902791,0.7497307579054638,1.0390270587162918,0.7760760551200936,0.8810270080199682,0.2259142061678676,0.8494422355081743
CL08,X04301,0.8375997578428969,0.6523784285520553,0.7241463226018533,0.4802029098821803,0.23443965591469695,0.024323766870388508,0.7705063116098354,0.9532090602868422,0.6976917004349855,0.7545592501164925,0.7080412198114696,0.2707965006468708,0.17633881298324755,0.5400244845874701,0.3335896096331439,0.40498483283216413
CL06,X04302,0.9110464302372365,0.9228278097349119,0.3042290416424959,0.6703569152566524,0.4768903566920238,0.9064804067360605,0.7267731736041672,0.28211796067773376,0.10102688164878249,0.08925869541340495,0.09319589161661729,0.07174733632762362,0.24140322946049242,0.5506919686145818,-0.008901483300464417,0.6303930176303533
CL05,X04303,0.5183152032286052,0.13809142420669754,0.4088257636937781,0.7616644311766625,0.8407300269821488,-0.005553068013109501,0.8379560083981809,0.42558950831894565,0.25352488902710507,0.7260147948107196,0.8127344674386189,1.078920766357574,0.7728701719891529,0.8830965929876923,0.18247086811050398,1.0010122997743924
CL07,X04304,0.8327394155588842,0.42645788481509733,0.801443792539409,0.282279830291679,0.0571589891124252,0.10628736297202439,0.04675162647772161,0.8414510036470851,0.5708156717310846,-0.0033679487632748417,0.024057500061743953,0.45607746795555304,0.6364924245769723,1.000230641849188,0.9076864729260027,0.9301604004306097
CL05,X04305,0.5986973811068225,0.08007503033842855,0.44545642107994154,0.8569065558927255,0.7383112185242888,0.05724171495480922,0.7065933530189452,0.2706755233885144,0.22407036475705686,0.633364952342964,0.7545644310387343,1.0342454286140503,0.8150912212873189,0.8948376740887812,0.17741815442005776,0.9409300719919735
CL07,X04306,0.845249627343548,0.3835809893959615,0.7889670853119208,0.39453033228279394,0.08866004843278491,0.05009857097884986,0.042126417533575905,0.9793243121290865,0.6414336749282676,0.07387959344815695,0.09805995721914092,0.5052204156725181,0.7392641828137255,0.9934095247104574,0.9127290860343258,0.9129475883414544
CL06,X04307,0.8249662079845834,0.8295258322203021,0.478406561599093,0.7348174754466117,0.5165866092874344,0.9224452758377499,0.6654548204510567,0.30905090821929904,-0.042781821318995106,0.1778207542578457,0.028403599941963748,0.04698557919095441,0.289100842729814,0.5969871218700418,0.03390473431725046,0.7334008286388715
CL03,X04308,0.5613400002590287,0.28915948641978484,0.9027223887163627,0.5016136121636442,0.7244942087674596,0.0990284386174038,1.0649397720299079,0.4915011334953906,0.5397782041382779,0.25389322691930233,0.524986657047491,0.18847096928077317,0.11154683908751063,0.088174006518951,0.6527775468732661,0.15655861915141434
CL05,X04309,0.5168230358232397,0.07608841143356163,0.4535167801970913,0.8394524370747662,0.8225266505750826,0.012275599144018167,0.8022596708406691,0.46384998211027667,0.20223615825197733,0.6508166152498436,0.712554504420166,1.0317584378841824,0.7313461796605806,0.949621544731506,0.18806536274116178,1.0117392373421514
CL01,X04310,0.8328809209802227,0.446050276647418,0.2910188561948754,0.9330764216272608,1.02537550216243,0.5333069793018235,0.6648669758269092,0.3586643476437533,0.2742861324663789,0.5224102561763577,0.10883408909014125,0.4832636372036457,0.9893536223798842,0.11025402213709859,0.7805042795904162,0.26544725888209986
CL06,X04311,0.9158482353647113,0.9433863633689342,0.3515226880523623,0.7251010517298112,0.4305595027523014,0.9011737627493672,0.7397228924387933,0.35377155774836205,0.09045041441685511,0.043568596899535614,0.09410140138308337,0.06678811928505199,0.19926507321280398,0.5169361830186,-0.09742764848154956,0.6810734472349639
CL02,X04312,0.912060942178752,0.7584802077792958,0.2651793114473344,0.4724041415860072,0.827452400703286,0.8432769426259733,0.324636287333019,0.19455478310709998,0.594849152566272,0.2798535022505432,0.7968677645362097,0.9613553711909718,0.14347736046817136,0.08987325879562416,0.5160702319055233,0.22060277151043736
CL03,X04313,0.4782393206256634,0.366747729335249,0.9748305527520099,0.43114614785735705,0.6630492739085339,0.08153867416946065,0.9428640571885394,0.5987810931695389,0.508767050993095,0.24156403425557166,0.5307309861460575,0.1772478896488114,0.15713655643070343,0.09292912977112297,0.6536322359419938,0.111899151410499
CL08,X04314,0.874600779979348,0.8015052727548586,0.8225478623035701,0.4415417729276834,0.30113614597192107,0.0014667196827781379,0.8021541096895954,0.9368076353178293,0.6469940575749108,0.8642748191813672,0.6303201521364408,0.49176648768129994,0.1412187922739117,0.6720354854839986,0.309272937653995,0.49601544142247966
CL06,X04315,0.8826904743310189,0.8566635433266893,0.4114454164060339,0.7515251785818979,0.4439710400330216,0.9780575720583039,0.7602667182297919,0.2394085897832424,0.0570671300993702,-0.006731655825509289,0.06169218931926132,-0.05935893875638533,0.15334738986618407,0.5506519591444724,0.0034587236043193918,0.7639138845040441
CL02,X04316,0.95434259481927,0.7269078733269774,0.3767558213592924,0.4574666125548163,0.724550800096932,0.9956617163522979,0.3415213579057532,0.24280645078239124,0.6083449345166951,0.2820437861247172,0.7435769520873755,0.9609548563866018,0.1616691084764394,0.04361125128827613,0.42387088131235817,0.22980152207995702
CL04,X04317,0.18459240351558928,0.4569680129429033,0.7866522870251451,0.9881962666552842,0.28690162055975255,0.9601141745532517,0.7097356256218407,0.27727961324790235,0.030509272238642967,0.7694457676819738,0.5942192591459428,0.09782703321709157,0.5201854301956511,0.10226611730235628,0.7157051452008207,0.14653706627863305
CL04,X04318,0.12568622541591803,0.3851708324309903,0.7845019145534015,1.0315661269542233,0.2322704260100406,1.0366855056711346,0.6622719888430767,0.1725877331524156,-0.02479950319786805,0.8436198542372028,0.6287073889885857,0.06638997763137822,0.3840497623714938,0.11458848400834301,0.6092421449870019,0.25089716303571125
CL08,X04319,0.7397192956255727,0.6476895814837316,0.7392491304445596,0.48225632382386435,0.14359024440840934,-0.00860910132784519,0.7601622700222908,0.9324585202273887,0.7546980158589858,0.8223382861618053,0.6381824141477872,0.33422726459164875,0.2221849788906384,0.5109308836239013,0.19154899684457094,0.4433001104783146
CL05,X04320,0.5895199587909041,0.05235024445554698,0.36758378859335605,0.7530161496349316,0.8055953263869406,0.023460405034476283,0.734530620408537,0.4146055533185476,0.19058253446692916,0.7133248022105044,0.7574877614101904,1.002006662539498,0.8021885050325018,1.0081509106498592,0.1037689119021688,0.9012490879900302
CL07,X04321,0.8693477369789382,0.37110505681070816,0.8637833353171934,0.37006799675595614,0.06015966933652195,0.13110324104682652,0.09216288095632474,0.8240685148006284,0.7703738187951644,0.06297194449808671,0.02784480708987274,0.5059038922120056,0.7102061845159253,0.9911111158963586,1.0050562043681672,0.7941867838889357
CL07,X04322,0.8930405946490011,0.39353723773886834,0.7727377405295228,0.4273081111866995,0.13876602214706824,0.18196387250880366,0.05709205640845389,0.9034960596747734,0.6513879947789635,0.09416339908654067,0.08530118307875453,0.4789894254558958,0.7700625387671791,0.9216608568550447,1.0078287840450089,0.8676037223063896
CL05,X04323,0.6539692156717238,0.14206117839880614,0.42636247614213696,0.7790012199865219,0.7992611076211725,-0.0031215726290407322,0.7995581918255317,0.3618385537612192,0.2751292112590105,0.7555327814025405,0.8292478449803172,0.9262290399135523,0.6553545535476338,0.8399623563735581,0.08514729516380849,0.808037460945447
CL01,X04324,0.8514586776274181,0.4174001678041118,0.29988207783418486,0.9766042335635997,0.9666508455681395,0.46846808086963704,0.6760618636877457,0.32131312925010513,0.3041007278776528,0.40939566628206986,0.1769523211684589,0.5793742941438015,0.9646098418359659,0.009040534288116816,0.9704429250203833,0.2321014280027876
CL08,X04325,0.8526261604148851,0.7494248899145236,0.7230034421903178,0.45561114146408543,0.25526739037823903,0.10434403476057899,0.7746002969623949,0.9676571845944898,0.6422788228087885,0.7717343317491625,0.6481379358671667,0.4303988449996108,0.15582216209343452,0.6051589455708808,0.3073464315154036,0.466032520969067
CL05,X04326,0.6775680914377128,0.15722994204289267,0.3657262495871156,0.7735623877328718,0.8019515629028446,0.006777768088339017,0.7954462114049529,0.33494839491999184,0.16957276186722023,0.699447023399215,0.7760024843211891,0.9841194869215791,0.7719105529398735,0.9393447987285822,0.19689144744875647,0.9023179702938453
CL08,X04327,0.7490855307969985,0.7385173632194785,0.7826718294766402,0.571467695827317,0.29096343265836727,-0.0010413076720507675,0.7865966400962464,0.9690707348827592,0.6096726726941792,0.8252384897898498,0.6262895724599398,0.3351584656179545,0.26555283912873545,0.528276772692306,0.29737571139996927,0.4152303447428078
CL02,X04328,0.9671730291078275,0.6767133764073447,0.2743453548492796,0.40426161317309134,0.8006129269969952,0.8303046110821372,0.4931742174701524,0.1662607914193196,0.6808716189537626,0.2492633404125229,0.7877031733947925,0.8406296212988165,0.14409299931123423,0.018243377242032954,0.4775992716708548,0.0746144007637494
CL04,X04329,0.19009967285309634,0.47148718080019025,0.8713006593449102,1.047652215566787,0.2038026690033215,0.9734815071397044,0.734867173106541,0.17850621676254685,0.024083861338485564,0.7922200975029972,0.5111943880300434,0.20893037764002514,0.46124403008522186,0.032307871779927,0.6482751347878724,0.1796446774062248
CL01,X04330,0.8339808956094796,0.499255129997586,0.3066564972149591,0.8905819622979297,1.0075531866931178,0.5296144829281761,0.667271392410155,0.3572093166453114,0.24727424342234,0.5027498379841866,0.10268315452686586,0.5504900933225646,0.8441624374549206,-0.03771195002135669,0.9257875990344238,0.28053408553926107
CL04,X04331,0.21436552983865878,0.4351544576156048,0.7146924569081315,0.8938654103122892,0.23952253192894102,1.1038062632378978,0.7399586656399447,0.23009367835188638,-0.027466155219018143,0.8466819392051204,0.530171699682186,0.20201959060043984,0.5365409912503413,0.15132280353015481,0.7259911784883357,0.2226012766359928
CL03,X04332,0.5020282037733773,0.27385737820463096,0.8588129295617125,0.4523756475800972,0.6602485884679669,0.09389859115337645,1.038062280576259,0.5480705371753147,0.5577437034875817,0.24300603871961132,0.5725859150685072,0.08145969496236528,0.1670791398071821,0.1423484109680645,0.6770143427221242,0.1611995603767554
CL01,X04333,0.9387407696332244,0.6096382735292726,0.29237911720724746,0.8598790725460554,0.9901876978585892,0.5656263355574961,0.7184698229889077,0.36525361058402844,0.19111357339107315,0.4968055625742722,0.12177282546594258,0.5473119603533253,0.9702229195375773,0.04926896953780063,0.8243247958574618,0.2822255125325769
CL06,X04334,0.9152829356277736,1.0319525754401135,0.4886694843888999,0.7791914888168461,0.4795898632158757,0.9632548316547069,0.6987631905122723,0.38758437319347283,0.1970460703104881,0.06447885465072623,-0.05508665039145624,0.041040286053720405,0.20377029272675284,0.46649444268554796,0.013571759741304694,0.6274344892010116
CL05,X04335,0.5578704714560537,0.16057674246886378,0.397338395432288,0.7786081334583828,0.76512329977665,-0.057611176379318896,0.8147253721098086,0.27848368383252486,0.20439894044878126,0.7378807955411474,0.7250192719251665,0.9328542708842396,0.851510130558453,0.9525292935463335,0.23040356361287168,0.9348871771381939
CL07,X04336,0.8061739699507842,0.42459806988823695,0.8447941520214849,0.2807902250113664,0.020642417448230893,0.13796776899843335,0.08592006431647438,0.9000088441665307,0.6560313950010843,0.05839188265430808,0.03058352295817575,0.5789027197774331,0.6754402666134101,0.9759400464240463,0.9743057329733795,0.9910237223675161
CL05,X04337,0.5982653562842365,0.054683237590485774,0.40454288347363415,0.7809365422029125,0.8097618105193461,0.01624765321350362,0.7509590119645853,0.4117629911020149,0.23357076102545846,0.7088310758308647,0.7828525947274176,0.9003147962485061,0.7491888037156076,0.9046287752914458,0.21752020258483248,0.8473217550171778
CL06,X04338,0.8901739811400609,0.8822399484227552,0.3804039509886088,0.7762824341011357,0.4506352506440705,1.0070872384344758,0.8009545355256353,0.3795683710937273,0.12700305683220942,0.06552605959643375,-0.030865055828239576,0.05116744963119264,0.17977161451228807,0.592012933191947,0.0038140494007517503,0.7837240784383043
CL04,X04339,0.1884306410073872,0.38707432030536687,0.8140193478841036,0.9433325584991217,0.19774326647819504,1.0150008178922516,0.6143016664909121,0.17104277347373167,0.0426695325019792,0.8024646485591381,0.517873183963172,0.10219208171649734,0.4589429620816341,0.151613615781281,0.7248998472122229,0.20966396302525414
CL07,X04340,0.8806193184500049,0.4596322098737988,0.7250537115791988,0.3022223976968601,0.10900715626208213,0.07071106382868535,0.06114613897279372,0.8880747612659298,0.6874346467348156,0.05479977613296048,0.0949959805144863,0.5382479576814662,0.6645011224064497,1.0058071807403781,0.9309770147460397,0.8809792721602225
CL01,X04341,0.90715110490449,0.5239086543237211,0.26913080938498557,0.8764646965287779,0.9013044546100636,0.5394602245247525,0.61950815144945,0.32275543484585245,0.24446009631809978,0.4153608618947901,0.14832405414457442,0.5485800836797244,0.8416490015457436,0.03519928588508622,0.9063054356112977,0.2717344615872993
CL04,X04342,0.3380893949632876,0.4200373799733649,0.8472566627107935,1.0033714645258411,0.25230488870842055,1.0351444419877107,0.7160715863251558,0.1939120627198527,0.0391357844373823,0.9221473364000801,0.5577679452722676,0.13763906910570436,0.3332683865364057,0.08954037980162065,0.7387090434767125,0.17158406200329124
CL01,X04343,0.8522667542605561,0.5926112474750022,0.3000944030964619,0.9473030495932513,0.8730572238694605,0.5469105085824691,0.5866014043342453,0.3732853956708035,0.34760551090363245,0.5186360286462234,0.17645251361477354,0.561148969463776,1.0147216925837559,-0.01250294420060057,0.891680207956389,0.31432159906051993
CL06,X04344,0.8885847950031166,0.9464546430697122,0.446371802831417,0.7294424128167626,0.4075850395559215,0.9803621071939683,0.669462850408807,0.352812344810332,0.047603587808495426,0.05186065037956403,0.04224978899860546,-0.013359850585516496,0.1984302283385456,0.5511265303130637,0.02018295530292366,0.728022669833216
CL05,X04345,0.6063237020668554,0.10998799533806104,0.44307939562234294,0.7435089384327312,0.8021021096314842,0.014458024723779684,0.8191656693988908,0.3599272034322387,0.2218031094741593,0.834418417808297,0.6867851116534347,0.9116887500348642,0.7361329525783957,0.9742326247103505,0.2626586262472366,0.9540023599308373
CL04,X04346,0.2509781910879028,0.40794028099094887,0.7766305417043563,0.8947186327852965,0.2804767873849128,1.0524256017258928,0.6215301521632796,0.2212683996486637,0.09535661090046058,0.7819729770716463,0.4951224012368393,0.12086778196783939,0.40958582246166564,0.03867729811498101,0.7497091466065572,0.2538290417396114
CL08,X04347,0.778526161742888,0.7174021815680752,0.8046654473454778,0.5547218603718331,0.19957292957401246,0.08027701850827976,0.7947174709219319,0.9824886109712763,0.6409439691967846,0.8267974868608879,0.5681770191964794,0.405033015760966,0.23053400016752226,0.49566741790799085,0.38044751543269645,0.4925440852654667
CL07,X04348,0.9219611799523376,0.3862970614654777,0.8919650337950079,0.32377340267602284,0.1488613464070539,0.23085618046066375,0.06927169788305079,0.965838503851841,0.6869814088398136,0.15101287987953183,0.04298791225698656,0.6297413046674833,0.7579080016062264,0.9653570443047584,0.9773753811902597,0.8905658674055917
CL05,X04349,0.6007112132647245,0.10867154590856874,0.4484741960053942,0.7995878974924578,0.7775925894077698,0.09714597827904042,0.8157536283039313,0.3594620148768173,0.21904803435355222,0.7401129586301093,0.7006914861641494,0.9693991537441089,0.739475267718768,0.8756286122069019,0.09363346916021892,0.8503078613010701
CL02,X04350,0.9495724725443317,0.7447886318989734,0.34177218617376975,0.48929715435584986,0.6788948640643336,1.047940621112902,0.31893000348129324,0.15245607457427673,0.690236025897229,0.24685075049334954,0.809201076483806,1.059578968309479,0.181387100312684,-0.06473615449878792,0.5810800847572417,0.12931554951409957
CL05,X04351,0.640579478616184,0.15649384361443008,0.5267881268413109,0.7166918204209551,0.8383530398006369,0.029811496193873518,0.8147017093690202,0.2961036548291578,0.2025796746834232,0.6422299617664481,0.7527723708468727,0.9618510456258381,0.7777770637232515,0.9488887723443293,0.13798789096521952,0.8706011257228784
CL07,X04352,0.8860204620229846,0.34410575021306733,0.8197491246886078,0.38975904059058697,0.11665404171845883,0.17414678491812724,0.08608586353570323,0.9022237961587409,0.7108184246441646,0.16234286785259078,0.06434467549660795,0.5348523583263473,0.8270835632902137,1.0246997476064705,0.9630117094019526,1.0031165587550805
CL05,X04353,0.5301575305175975,0.13109627063525386,0.44019939782061634,0.7245254170519327,0.878111321699392,0.0014268214809754105,0.7911943238821144,0.3294445254915251,0.22844635478604336,0.6824135936756724,0.6308857271004192,1.0186656454628538,0.6802106425091775,0.9426945662172056,0.18892320676031316,0.8119228651627719
CL02,X04354,1.0334221148468268,0.6993456674734883,0.2787969486957326,0.5159087721525879,0.8994743708227351,0.865861471690609,0.41582626969077097,0.1696454360790637,0.6452198410182914,0.24851480352459238,0.8125409090006094,0.9203348479374378,0.1886724875322016,0.1331781513322667,0.3767368732844328,0.054267185672776705
CL01,X04355,0.912108899029677,0.5811427254618813,0.3442585517344786,0.994048130422367,0.9429144676551345,0.5402973159640061,0.6952593044016584,0.41208258264155456,0.22062345343586864,0.4609039661067169,0.15815534487062813,0.5024863626450807,1.0073238484062177,0.003978107837172653,0.9860840948649937,0.31569114544850596
CL07,X04356,0.8478009601632374,0.4213690307067808,0.7863180800617379,0.42304061145084354,0.06524135829290467,0.27335989751561585,0.09851558689639496,0.9687338062079439,0.6388156526227762,0.11071474533483691,-0.01632584018277755,0.5290733848787204,0.714074911700291,1.0079774655975078,1.0199089834838744,0.9503988396774781
CL07,X04357,0.8833056457987941,0.3325646703710517,0.8342785984204195,0.40941157048956556,0.0707316942557909,0.30217303217380037,0.06956798010663634,0.9342945859704129,0.7269916273143874,0.09036197479439581,0.08095504790040822,0.5591090534859013,0.836244766532992,0.988142097747279,0.984569529524182,0.9247191479805396
CL06,X04358,0.8930867125316526,0.8805077510616085,0.46560642188192514,0.7450030786378024,0.4640474557944669,0.8796147752093783,0.7544951163765641,0.31617529340571604,0.11795366558791569,-0.01692265172962773,0.05496263669324398,0.06970499159345193,0.26916984565538044,0.5860930181596441,0.03136643216402258,0.7844811714887824
CL03,X04359,0.5260690236480642,0.27135746363723673,0.9206647306952145,0.47938545212408623,0.7232612500671365,0.12844494397262668,1.0211072546150282,0.47052431973676007,0.5699447745174576,0.2659152856431999,0.6016675805020535,0.2221293261861862,0.03825988777663129,0.09137411114587285,0.7001436151735427,0.10941557119449857
CL07,X04360,0.8761761179406324,0.3368274698450453,0.7949027326772244,0.4286605457440584,0.01599794967622,0.18547657405585408,-0.001002719439036917,0.8495489274076654,0.6750349393506455,0.07304644047776442,0.10249493015312866,0.5420574520180697,0.7159095940694752,0.9606449067960787,0.8583672524060031,0.9184261098015699
CL08,X04361,0.7976562306979554,0.7366515119888783,0.865103908909568,0.47471792118847894,0.16549931203492912,0.08081575117033907,0.7540651923181996,0.9686611615172698,0.6529801823433121,0.8970658874159978,0.6434935324345631,0.36701922182828167,0.2072966328376106,0.5254224597081506,0.2892234956213966,0.42109905872313635
CL04,X04362,0.2221812733027555,0.41725543329897774,0.7894817664897842,0.9356840012154934,0.1436104328289857,0.9820605721001259,0.6702849376725004,0.22510209826653935,0.021047333732440138,0.79384098643606,0.4917549849994641,0.1318683751507686,0.43256706915905707,0.08105832389400613,0.5627493192709203,0.1717157946317477
CL04,X04363,0.25577798727400114,0.2651367949937786,0.7713685768204437,0.9770672752086652,0.17853583313230764,0.9510723362630588,0.630405729827592,0.14891010762228513,0.07702757405787294,0.8312844902626418,0.5199116336188099,0.14872320543732934,0.4588853978869535,0.09573512827529596,0.7030065400055794,0.08846222466707049
CL03,X04364,0.5779470031136628,0.27505441052864404,0.8552703130075923,0.48987305328327824,0.7135880558161634,0.11498509963425765,1.011989437961306,0.4960034497395598,0.5535225374572974,0.3184393759434619,0.4636251634296375,0.12729331826113466,0.17052294976467536,0.21256025403543632,0.6751559480709454,0.14433096718588467
CL05,X04365,0.5637373566546013,0.05945206216475237,0.38035534157783246,0.8167071449772817,0.9018584465915833,0.02645157304608339,0.8162002342652661,0.35520614955162,0.3438057261244666,0.7309201874030264,0.8428194161140673,1.0117958771577744,0.7059794170229509,0.8270351219396276,0.2167425107923731,0.8924613952361499
CL07,X04366,0.904347138097116,0.4329596380279296,0.847273082982392,0.35225725806868974,0.05824505082958438,0.19630448931061129,0.09866099254976446,0.9734754715512864,0.7690219044349602,0.03293634274858541,0.02526620674629837,0.5027084759571362,0.7912137257810382,0.8792156770541302,1.025946136298141,0.9282393931725005
CL04,X04367,0.19107407583595903,0.4413688571284861,0.7114941510136658,0.9487565575129094,0.20767403306483026,1.0284352178162446,0.7336198959718527,0.09294562957462711,0.057664445711300395,0.7129282526794262,0.5871147200146569,0.11567096557574452,0.32186509061138024,0.14174207020883384,0.7040300184885702,0.1319233506408005
CL06,X04368,0.9298776931551627,0.9334900235604433,0.4370735369471283,0.8069789961811155,0.4842393910793685,0.8868081869014781,0.6453939798294808,0.2847849104614758,0.012065277897691101,0.08287188104076058,0.024402209253079257,-0.011160144945681509,0.1798527363901108,0.5079666111228268,-0.02825563176485353,0.7108533137747388
CL01,X04369,0.9209953893478191,0.48471295025734,0.24818995189094106,1.0109736019485722,0.9427104487858526,0.5608518731731824,0.6566320303191522,0.4114614198390482,0.2566675916527629,0.589977249577639,0.1927814263328986,0.5215546099471096,0.9539699510967702,0.04686964465600101,0.8735838914318294,0.2887257662335844
CL03,X04370,0.6192629821352528,0.3050924346540608,0.9808514224488363,0.5233820642429695,0.6847884535628858,0.09569966100842085,0.99106090158323,0.46282433419955005,0.4841670681570059,0.24806546180010833,0.5761324498517524,0.19069911062171097,0.11535366802191407,0.1649827792760166,0.6798833544963709,0.08298500070148301
CL07,X04371,0.8841386575273168,0.3225590118849899,0.7820991623105618,0.33811961593427514,0.11346675382583137,0.2184977547884019,0.13211606673301574,1.0060305958661218,0.6837784224185186,0.1313663849837219,0.10138749717966575,0.5635792652400806,0.7747764707333844,0.9402213924786675,0.9791750940235071,0.8907114230188178
CL02,X04372,1.0156533836866093,0.8297514974296383,0.3397449540644608,0.46124368900254625,0.6141504339434211,0.8793071791365278,0.48913233738641143,0.22898911363500388,0.6458298595896348,0.23373983466025125,0.8331017506843451,0.9606297315004667,0.07403635782395572,0.08847287305083779,0.44554036574391587,0.24603224164414453
CL01,X04373,0.8599755949973444,0.5265363704914232,0.36284959330029987,0.9591965866045746,0.8912491022326415,0.5502878275900671,0.6716725305731308,0.4709318594081866,0.21825107628822113,0.389056958031436,0.1355168639713001,0.5145199487122474,0.9927593458952931,-0.02292385937685447,0.8547920252896661,0.3432190845686079
CL03,X04374,0.5981430668638533,0.3505075523811819,0.9240229117811518,0.45912494433722717,0.7505161406446986,0.13297955523512572,0.9758250949155506,0.4798731278988883,0.45546786111065674,0.23854014115948147,0.5528933053265855,0.11345726692023335,0.07457088479149965,0.04900609541187809,0.7252183504705693,0.10445598002830278
CL02,X04375,0.9321368776257078,0.7446764362072159,0.3252514132365377,0.44102452986336993,0.8061785377942925,0.8531305203640146,0.46541068104247907,0.30820458129396916,0.6211378839760219,0.2510146566274923,0.8100999740386359,0.9840210526041663,0.14491896929936213,0.07956084771047083,0.5301799608047676,0.1577380616231121
CL03,X04376,0.6105792646357717,0.3750916974597463,0.8623718794463648,0.5510479030483943,0.8224503292265222,0.1508997079583396,1.0458471374630607,0.5798169208015506,0.5515337793223062,0.2719944355756108,0.6403519610356027,0.20982484656814132,0.09872014218559855,0.11562020650917004,0.6776041630748881,0.21559254417494988
